fecha,area,entidad,devengado
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Antonio de Lomerio,5034272.29
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Benito (Villa José Quintín Mendoza),12684375.72
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Borja,28563336.20
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Buenaventura,7027358.03
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Carlos,17205689.81
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Ignacio,14677798.50
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco),52953385.02
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Javier,4546248.45
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Javier,10745327.98
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Joaquín,6464484.13
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San José,32956160.77
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Juan,10296235.72
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Julián,36061615.49
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Lorenzo,10103776.64
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Lorenzo,20945136.11
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Lucas,21904154.60
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Matías,10049529.58
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Miguel (San Miguel de Velasco),10458797.24
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pablo de Huacareta,5795185.94
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pablo de Lípez,2950583.67
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pedro,2808518.81
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pedro,12984080.91
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pedro de Buena Vista,12951706.04
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pedro de Curahuara,4724853.45
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pedro de Macha,10819811.64
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pedro de Quemes,1246536.18
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pedro de Tiquina,7879958.14
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Rafael,8642750.58
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Ramón,1405.00
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Ramón,4469006.97
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Ramón,8348416.45
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santa Ana,15040275.19
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santa Cruz de La Sierra,2273760722.83
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santa Rosa,10707520.40
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santa Rosa del Abuná,2944960.51
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santa Rosa del Sara,14871451.16
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santiago de Callapa,3383733.04
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santiago de Huari,8624349.92
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santiago de Huata,6444221.85
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santiago de Machaca,2387705.55
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santivañez,6355894.90
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santos Mercado,1569299.94
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santuario de Quillacas,3979736.60
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sapahaqui,8680598.35
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sena,16600.00
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sena,11505674.52
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Shinahota,15614532.42
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sica Sica (Villa Aroma),12463578.37
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sicaya,2198367.36
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sipe Sipe,28505765.67
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sopachuy,4732019.14
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Soracachi,13108968.57
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sorata,19000056.84
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sucre,238063813.55
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tacachi,674150.78
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tacacoma,4861362.13
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tacobamba,8579699.51
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tacopaya,5928637.29
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tahua,757497.71
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tapacari,12917759.24
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tarabuco,8645613.75
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Taraco,3448506.77
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tarata,3200.00
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tarata,6539198.16
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tarija,239193824.39
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tarvita (Villa Orías),9773584.95
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Teoponte,10674188.27
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tiahuanacu,6979944.44
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tinguipaya,16578653.98
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tipuani,8600154.18
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tiquipaya,63397360.42
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tiraque,10102338.32
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tito Yupanqui,3367099.76
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Toco,4846169.44
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Todos Santos,862202.35
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tolata,6505438.75
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Toledo,6730705.67
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tomave,3493815.03
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tomina,6710420.52
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Toro Toro,6245527.59
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Totora,6951320.18
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Totora,8639355.63
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Trigal,1609605.25
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Trinidad,89114257.13
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tupiza,28545235.64
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Turco,5368118.04
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Umala,6790686.08
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Uncía,12780378.09
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Uriondo (Concepción),12577835.51
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Urmiri,1522966.96
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Urubicha,6433607.52
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Uyuni,25566431.17
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Vacas,3869181.18
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Vallegrande,16900045.31
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Viacha,88310237.17
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Vila Vila,2881000.37
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Alcalá,2692133.80
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Azurduy,5776530.92
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Charcas,12216356.51
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Libertad Licoma,3008225.71
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Mojocoya,7486587.11
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),3008754.54
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Rivero,6996247.30
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Serrano,7882298.66
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Tunari,58420180.00
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Vaca Guzmán,8290261.92
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),8166947.94
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villamontes,51372607.60
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villazón,37846222.02
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Vinto,42293733.23
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Vitichi,6855252.67
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Waldo Ballivián,7085029.66
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Warnes,179365305.66
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yaco,5295251.06
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yacuiba,82195989.24
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yamparáez,7175165.37
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yanacachi,4144712.66
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yapacaní,48639926.34
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yocalla,5833180.53
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yotala,7104746.32
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yunchara,3804940.06
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yunguyo de Litoral,940579.22
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Regional del Gran Chaco,93691679.19
2026-09-12,ADMINISTRACION TERRITORIAL,Gobierno Indígena Autónomo del Territorio Indígena Multiétnico,2370936.64
2026-09-12,EMPRESAS PÚBLICAS,Administración Autónoma para Obras Sanitarias - Potosí,20458177.65
2026-09-12,EMPRESAS PÚBLICAS,Administración de Servicios Portuarios - Bolivia,69677015.62
2026-09-12,EMPRESAS PÚBLICAS,Agencia Boliviana Espacial,51648081.52
2026-09-12,EMPRESAS PÚBLICAS,Bolivia TV,30846737.32
2026-09-12,EMPRESAS PÚBLICAS,Boliviana de Aviación,2802949998.36
2026-09-12,EMPRESAS PÚBLICAS,Corporación de las Fuerzas Armadas p/ el Des. Nacional,36390174.56
2026-09-12,EMPRESAS PÚBLICAS,Depósitos Aduaneros Bolivianos,66512154.29
2026-09-12,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL AUTONOMA DE AGUA POTABLE Y ALCANTARILLADO  DE YACUIBA,11834008.28
2026-09-12,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO SANITARIO DE URIONDO,103688.46
2026-09-12,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO VIACHA,4606556.93
2026-09-12,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL DE AREAS VERDES SUCRE,1540584.02
2026-09-12,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL DE DISTRIBUCION DE ENERGIA ELECTRICA LLALLAGUA,6850931.46
2026-09-12,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL FABRICA DE JOYAS,176263.75
2026-09-12,EMPRESAS PÚBLICAS,EMPRESA PRESTADORA DE SERVICIO DE AGUA POTABLE Y ALCANTARILLADO ,699360.59
2026-09-12,EMPRESAS PÚBLICAS,EMPRESA PUBLICA MUNICIPAL DE SERVICIOS DE AGUA Y ALCANTARRILLADO SANITARIO DE COBIJA,7197134.36
2026-09-12,EMPRESAS PÚBLICAS,EMPRESA PÚBLICA DEPARTAMENTAL FÁBRICA DE CALAMINAS Y CLAVOS POTOSI,2036535.85
2026-09-12,EMPRESAS PÚBLICAS,Empresa Azucarera San Buenaventura,27999657.19
2026-09-12,EMPRESAS PÚBLICAS,Empresa Boliviana de Alimentos y Derivados,162440898.47
2026-09-12,EMPRESAS PÚBLICAS,Empresa Boliviana de Industrializacion de Hidrocarburos,81600564.70
2026-09-12,EMPRESAS PÚBLICAS,"Empresa Estatal de Transporte por Cable ""Mi teleférico""",150993726.31
2026-09-12,EMPRESAS PÚBLICAS,Empresa Estratégica Boliviana de Construcción y Conservación de Infraestructura Civil,8374059.12
2026-09-12,EMPRESAS PÚBLICAS,Empresa Local de Agua Potable y Alcantarillado Sucre,95323731.38
2026-09-12,EMPRESAS PÚBLICAS,Empresa Misicuni,18031913.51
2026-09-12,EMPRESAS PÚBLICAS,Empresa Municipal de Agua Potable y Alcantarillado Sacaba,7357027.33
2026-09-12,EMPRESAS PÚBLICAS,Empresa Municipal de Areas Verdes y Recreación alternativa,99915114.90
2026-09-12,EMPRESAS PÚBLICAS,Empresa Municipal de Asfaltos y Vías,30255182.20
2026-09-12,EMPRESAS PÚBLICAS,Empresa Municipal de Gestión de Residuos Sólidos,6824237.22
2026-09-12,EMPRESAS PÚBLICAS,Empresa Municipal de Servicio de Aseo ,81575714.74
2026-09-12,EMPRESAS PÚBLICAS,"Empresa Municipal de Áreas Verdes, Parques y Forestación",25691025.36
2026-09-12,EMPRESAS PÚBLICAS,Empresa Nacional de Electricidad,286663376.69
2026-09-12,EMPRESAS PÚBLICAS,Empresa Nacional de Ferrocarriles - Residual,3231976.82
2026-09-12,EMPRESAS PÚBLICAS,Empresa Naviera Boliviana,117792.80
2026-09-12,EMPRESAS PÚBLICAS,Empresa Púb. Deptal. Hotel Terminal-Terminal de Buses Oruro,3855052.06
2026-09-12,EMPRESAS PÚBLICAS,"Empresa Pública ""Editorial del Estado Plurinacional de Bolivia""",17358532.75
2026-09-12,EMPRESAS PÚBLICAS,"Empresa Pública ""QUIPUS""",12631254.19
2026-09-12,EMPRESAS PÚBLICAS,Empresa Pública Nacional Estratégica de Yacimientos de Litio Bolivianos,240720760.52
2026-09-12,EMPRESAS PÚBLICAS,Empresa Pública Transporte Aéreo Militar ,27277827.01
2026-09-12,EMPRESAS PÚBLICAS,Empresa Pública YACANA,2024201.60
2026-09-12,EMPRESAS PÚBLICAS,Empresa Servicios Aéreos Bolivianos,1407446.24
2026-09-12,EMPRESAS PÚBLICAS,Empresa Siderúrgica del Mutún,69029731.35
2026-09-12,EMPRESAS PÚBLICAS,Empresa Tarijeña del Gas,50637348.84
2026-09-12,EMPRESAS PÚBLICAS,Empresa de Apoyo a la Producción de Alimentos,328686122.76
2026-09-12,EMPRESAS PÚBLICAS,Gestora Pública de la Seguridad Social de Largo Plazo,362623581.06
2026-09-12,EMPRESAS PÚBLICAS,LABORATORIO INDUSTRIAL DE PRODUCTOS NATURALES KALLPAWAWA,26838.95
2026-09-12,EMPRESAS PÚBLICAS,Servicio Autónomo Municipal de Agua Potable y Alcantarillado,2053515.01
2026-09-12,EMPRESAS PÚBLICAS,Servicio Local de Acueductos y Alcantarillado - Oruro,51159492.16
2026-09-12,EMPRESAS PÚBLICAS,Servicio Municipal de Agua Potable y Alcantarillado,184224525.29
2026-09-12,EMPRESAS PÚBLICAS,Transportes Aéreos Bolivianos,27882071.92
2026-09-12,EMPRESAS PÚBLICAS,Yacimientos Petrolíferos Fiscales Bolivianos,30116690026.36
2026-09-12,INSTITUCIONES DE CONTROL Y DEFENSA DEL ESTADO,Contraloria General del Estado,58561646.87
2026-09-12,INSTITUCIONES DE CONTROL Y DEFENSA DEL ESTADO,Defensoria del Pueblo,23694524.56
2026-09-12,INSTITUCIONES DE CONTROL Y DEFENSA DEL ESTADO,Ministerio Público,183320949.27
2026-09-12,INSTITUCIONES DE CONTROL Y DEFENSA DEL ESTADO,Procuraduria General del Estado,17807083.35
2026-09-12,INSTITUCIONES DE SEGURIDAD SOCIAL,Caja Bancaria Estatal de Salud,127325943.75
2026-09-12,INSTITUCIONES DE SEGURIDAD SOCIAL,Caja de Salud del Servicio Nal. de Caminos y Ramas Anexas,102847462.53
2026-09-12,INSTITUCIONES DE SEGURIDAD SOCIAL,Seguro Social Universitario de Sucre,30598853.65
2026-09-12,INSTITUCIONES FINANCIERAS NO BANCARIAS,Fondo Nacional de Desarrollo Regional,544926168.35
2026-09-12,INSTITUCIONES FINANCIERAS NO BANCARIAS,Fondo Rotatorio de Fomento Productivo Regional,1496743.92
2026-09-12,INSTITUCIONES FINANCIERAS NO BANCARIAS,Fondo de Desarrollo del Sist.Fin. y Apoyo al Sec.Productivo,4505865.05
2026-09-12,INSTITUCIONES FINANCIERAS NO BANCARIAS,Fondo de Financiamiento para la Minería,7438886.55
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Academia Nacional de Ciencias,687034.32
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Administradora Boliviana de Carreteras,597613025.01
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Aduana Nacional,234468455.61
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,"Agencia Boliviana de Correos ""Correos de Bolivia""",12178364.65
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia Boliviana de Energía Nuclear,37470823.18
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia Estatal de Vivienda,853466793.02
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia Nacional de Hidrocarburos,46488758.39
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia de Gobierno Electrónico y Tecnologías de Información y Comunicación,16401697.73
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia de Infraestructura en Salud y Equipamiento Médico,53251546.41
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia del Desarrollo del Cine y Audiovisual Bolivianos,1436980.04
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia para el Des. de la Soc. de la Información en Bolivia,905451.29
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad Jurisdiccional Administrativa Minera,21856056.20
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad Plurinacional de la Madre Tierra,2153933.85
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fisc y Ctrol Soc de Agua Potable Saneam.Básico,6259470.20
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalizac. y Control Soc de Bosques y Tierras,54497162.75
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalización de Electricidad y Tecnología Nuclear,18870186.90
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalización de Empresas,5569931.45
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalización del Juego,12055173.91
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalización y Control de Cooperativas,4863898.61
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalización y Control de Pensiones y Seguros - APS,25179806.70
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Impugnación Tributaria,23511370.21
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,26041962.24
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Supervisión de la Seguridad Social de Corto Plazo,18115053.50
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Supervisión del Sistema Financiero,61229086.32
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Central de Abastecimiento y Suministros de Salud,14664709.63
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Centro Internacional de la Quinua,1551453.17
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,"Centro de Inv.Arqueológicas,Antropológicas y Adm.de Tiwanaku",2396678.36
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Centro de Investigación Agrícola Tropical,7027246.32
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Comité Ejecutivo de la Universidad Boliviana,8188156.94
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Consejo Nacional de Vivienda Policial,101337579.54
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Conservatorio Plurinacional de Musica,3547199.51
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Despacho de Gestión Social de Su Excelencia,573198.89
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación  Chuquisaca,839665403.42
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Beni,655855606.47
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Cochabamba,2244323415.40
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación La Paz,3733276364.57
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Oruro,749376707.57
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Pando,211723876.70
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Potosí,1310634985.47
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Santa Cruz,2739680310.86
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Tarija,729626629.54
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Dirección General de Aeronáutica Civil,45124306.20
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Dirección del Notariado Plurinacional,9847604.82
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,"EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO SANITARIO DE RIBERALTA - ""EMAAR""",1921749.87
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,EMPRESA PRESTADORA DE SERVICIOS DE AGUA Y ALCANTARILLADO (EPSA-COROICO),473595.10
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD ASEO MUNICIPAL DE TARIJA,17257913.49
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD DESCENTRALIZADA MUNICIPAL DE CEMENTERIOS DE LA PAZ,7711772.69
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD DESCENTRALIZADA MUNICIPAL DE MAQUINARIA Y EQUIPO,32211332.47
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD DESCENTRALIZADA MUNICIPAL TERMINAL DE BUSES LA PAZ,6759591.38
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD DESCENTRALIZADA TERMINAL METROPOLITANA EL ALTO,9342320.02
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD DIRECCIÓN DE LA TERMINAL DE BUSES DE TARIJA,3189068.46
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD MATADERO FRIGORIFICO MUNICIPAL DE TARIJA,4703751.23
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD MUNICIPAL DE ASEO POTOSI,15686815.79
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD MUNICIPAL DE ASEO URBANO SUCRE,24815411.35
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD OBRAS PUBLICAS MUNICIPALES DE TARIJA,27057300.85
2026-09-12,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD ORDEN Y SEGURIDAD CIUDADANA MUNICIPAL DE TARIJA,10102052.69
